secid,date,low,high,open,close
108105,20060323,1298.11,1305.04,1305.04,1301.67
108105,20060324,1298.89,1306.53,1301.67,1302.95
108105,20060327,1299.09,1303.74,1302.95,1301.61
108105,20060328,1291.84,1306.24,1301.61,1293.23
108105,20060329,1293.23,1305.6,1293.23,1302.89
108105,20060330,1296.72,1310.15,1302.89,1300.25
108105,20060331,1294.83,1303,1300.25,1294.83
108105,20060403,1296.65,1309.19,1302.88,1297.81
108105,20060404,1294.71,1307.55,1297.81,1305.93
108105,20060405,1304.82,1312.81,1305.93,1311.56
108105,20060406,1302.44,1311.99,1311.56,1309.04
108105,20060407,1294.18,1314.07,1309.04,1295.5
108105,20060410,1293.17,1300.74,1295.51,1296.6
108105,20060411,1282.96,1300.71,1296.6,1286.57
108105,20060412,1286.45,1290.93,1286.57,1288.12
108105,20060413,1283.37,1292.09,1288.12,1289.12
108105,20060417,1280.74,1292.45,1289.12,1285.33
108105,20060418,1285.33,1309.02,1285.33,1307.65
108105,20060419,1302.79,1310.39,1307.65,1309.93
108105,20060420,1306.38,1318.16,1309.93,1311.46
108105,20060421,1306.59,1317.67,1311.46,1311.28
108105,20060424,1303.79,1311.28,1311.28,1308.11
108105,20060425,1299.17,1310.79,1308.11,1301.74
108105,20060426,1301.74,1310.97,1301.74,1305.41
108105,20060427,1295.57,1315,1305.41,1309.72
108105,20060428,1306.16,1316.04,1309.72,1310.61
108105,20060501,1303.46,1317.21,1310.61,1305.19
108105,20060502,1305.16,1313.66,1305.19,1313.21
108105,20060503,1303.92,1313.47,1313.21,1307.85
108105,20060504,1307.85,1315.14,1307.85,1312.25
108105,20060505,1312.25,1326.53,1312.25,1325.76
108105,20060508,1322.87,1326.7,1325.76,1324.66
108105,20060509,1322.48,1326.6,1324.66,1325.14
108105,20060510,1317.44,1325.51,1324.57,1322.85
108105,20060511,1303.45,1322.63,1322.63,1305.92
108105,20060512,1290.38,1305.88,1305.88,1291.24
108105,20060515,1284.51,1294.81,1291.19,1294.5
108105,20060516,1288.51,1297.88,1294.5,1292.08
108105,20060517,1267.31,1291.73,1291.73,1270.32
108105,20060518,1261.75,1274.89,1270.25,1261.81
108105,20060519,1256.28,1272.15,1261.81,1267.03
108105,20060522,1252.98,1268.77,1267.03,1262.07
108105,20060523,1256.15,1273.67,1262.06,1256.58
108105,20060524,1245.34,1264.53,1256.56,1258.57
108105,20060525,1258.41,1273.26,1258.41,1272.88
108105,20060526,1272.5,1280.54,1272.71,1280.16
108105,20060530,1259.84,1280.04,1280.04,1259.84
108105,20060531,1259.38,1270.09,1259.38,1270.09
108105,20060601,1269.19,1285.71,1270.05,1285.71
108105,20060602,1280.22,1290.68,1285.71,1288.22
108105,20060605,1264.66,1288.16,1288.16,1265.29
108105,20060606,1254.46,1269.88,1265.23,1263.85
108105,20060607,1255.77,1272.47,1263.61,1256.15
108105,20060608,1235.18,1259.85,1256.08,1257.93
108105,20060609,1250.03,1262.58,1257.93,1252.3
108105,20060612,1236.2,1255.22,1252.27,1236.4
108105,20060613,1222.52,1243.37,1236.08,1223.69
108105,20060614,1219.29,1231.46,1223.66,1230.04
108105,20060615,1230.01,1258.64,1230.01,1256.16
108105,20060616,1246.33,1256.27,1256.16,1251.54
108105,20060619,1237.17,1255.93,1251.54,1240.14
108105,20060620,1238.87,1249.01,1240.12,1240.12
108105,20060621,1240.09,1257.96,1240.09,1252.2
108105,20060622,1241.53,1251.92,1251.92,1245.6
108105,20060623,1241.43,1253.13,1245.59,1244.5
108105,20060626,1243.68,1250.92,1244.5,1250.56
108105,20060627,1238.94,1253.37,1250.55,1239.2
108105,20060628,1237.59,1247.06,1238.99,1246
108105,20060629,1245.94,1272.88,1245.94,1272.87
108105,20060630,1270.2,1276.3,1272.86,1270.2
108105,20060703,1270.06,1280.38,1270.06,1280.19
108105,20060705,1265.91,1280.05,1280.05,1270.91
108105,20060706,1270.58,1278.32,1270.58,1274.08
108105,20060707,1263.13,1275.38,1274.08,1265.48
108105,20060710,1264.46,1274.06,1265.46,1267.34
108105,20060711,1259.65,1273.64,1267.26,1272.52
108105,20060712,1257.29,1273.31,1272.39,1258.6
108105,20060713,1241.43,1258.58,1258.58,1242.29
108105,20060714,1228.45,1242.7,1242.29,1236.2
108105,20060717,1231.49,1240.07,1236.2,1234.49
108105,20060718,1224.54,1239.86,1234.48,1236.86
108105,20060719,1236.74,1261.81,1236.74,1259.81
108105,20060720,1249.13,1262.56,1259.81,1249.13
108105,20060721,1238.72,1250.96,1249.12,1240.29
108105,20060724,1240.25,1262.5,1240.25,1260.91
108105,20060725,1257.19,1272.39,1260.91,1268.88
108105,20060726,1261.94,1273.89,1268.87,1268.4
108105,20060727,1261.92,1275.85,1268.2,1263.2
108105,20060728,1263.15,1280.42,1263.15,1278.55
108105,20060731,1274.31,1278.66,1278.53,1276.66
108105,20060801,1265.71,1276.66,1278.53,1270.92
108105,20060802,1270.73,1283.42,1270.73,1278.55
108105,20060803,1271.25,1283.96,1278.22,1280.27
108105,20060804,1273.82,1292.92,1280.26,1279.36
108105,20060807,1273,1279.31,1279.31,1275.77
108105,20060808,1268.37,1282.75,1275.67,1271.48
108105,20060809,1264.73,1283.74,1271.13,1265.95
108105,20060810,1261.3,1272.55,1265.72,1271.81
108105,20060811,1262.08,1271.64,1271.64,1266.74
108105,20060814,1266.67,1278.9,1266.67,1268.21
108105,20060815,1268.19,1286.23,1268.19,1285.58
108105,20060816,1285.27,1296.21,1285.27,1295.43
108105,20060817,1292.71,1300.78,1295.37,1297.48
108105,20060818,1293.57,1302.3,1297.48,1302.3
108105,20060821,1295.51,1302.3,1302.3,1297.52
108105,20060822,1294.44,1302.49,1297.52,1298.82
108105,20060823,1289.49,1301.5,1298.73,1292.99
108105,20060824,1291.4,1297.23,1292.97,1296.06
108105,20060825,1292.39,1298.88,1295.92,1295.09
108105,20060828,1293.97,1305.02,1295.09,1301.78
108105,20060829,1295.29,1305.02,1301.57,1304.28
108105,20060830,1302.15,1306.74,1303.7,1304.27
108105,20060831,1302.45,1306.11,1304.25,1303.82
108105,20060901,1303.8,1312.03,1303.8,1311.01
108105,20060905,1308.82,1314.67,1310.94,1313.25
108105,20060906,1299.28,1313.04,1313.04,1300.26
108105,20060907,1292.13,1301.25,1300.21,1294.02
108105,20060908,1294.02,1300.14,1294.02,1298.92
108105,20060911,1290.93,1302.36,1298.86,1299.54
108105,20060912,1299.53,1314.28,1299.53,1313.11
108105,20060913,1311.12,1319.92,1312.74,1318.07
108105,20060914,1313.25,1318,1318,1316.28
108105,20060915,1316.28,1324.65,1316.28,1319.87
108105,20060918,1318.16,1324.87,1319.85,1321.18
108105,20060919,1312.17,1322.04,1321.17,1318.31
108105,20060920,1318.28,1328.53,1318.28,1325.18
108105,20060921,1315.45,1328.19,1324.89,1318.03
108105,20060922,1310.94,1318.03,1318.03,1314.78
108105,20060925,1311.58,1329.35,1314.78,1326.37
108105,20060926,1325.3,1336.6,1326.35,1336.34
108105,20060927,1333.54,1340.08,1336.12,1336.59
108105,20060928,1333.75,1340.28,1336.56,1339.15
108105,20060929,1335.64,1339.88,1339.15,1335.85
108105,20061002,1330.28,1338.54,1335.82,1331.32
108105,20061003,1327.1,1338.31,1331.32,1334.11
108105,20061004,1331.48,1350.22,1333.81,1350.22
108105,20061005,1347.75,1353.79,1349.84,1353.22
108105,20061006,1344.21,1353.22,1353.22,1349.58
108105,20061009,1346.55,1352.69,1349.58,1350.66
108105,20061010,1348.6,1354.23,1350.62,1353.42
108105,20061011,1343.57,1353.97,1353.28,1349.95
108105,20061012,1349.94,1363.76,1349.94,1362.83
108105,20061013,1360.5,1366.63,1362.82,1365.62
108105,20061016,1364.48,1370.2,1365.61,1369.05
108105,20061017,1356.87,1369.05,1369.05,1364.05
108105,20061018,1360.95,1372.87,1363.93,1365.96
108105,20061019,1362.06,1368.09,1365.95,1366.96
108105,20061020,1362.1,1368.66,1366.94,1368.6
108105,20061023,1363.94,1377.4,1368.58,1377.02
108105,20061024,1372.42,1377.78,1377.02,1377.38
108105,20061025,1376,1383.61,1377.36,1382.22
108105,20061026,1379.47,1389.45,1382.21,1389.08
108105,20061027,1375.85,1388.89,1388.89,1377.34
108105,20061030,1373.46,1381.22,1377.3,1377.93
108105,20061031,1372.19,1381.21,1377.93,1377.94
108105,20061101,1366.26,1381.95,1377.76,1367.81
108105,20061102,1362.21,1368.39,1367.44,1367.34
108105,20061103,1360.98,1371.68,1367.31,1364.3
108105,20061106,1364.27,1381.4,1364.27,1379.78
108105,20061107,1379.19,1388.19,1379.75,1382.84
108105,20061108,1376.29,1388.61,1382.5,1385.72
108105,20061109,1377.31,1388.92,1385.43,1378.33
108105,20061110,1375.6,1381.04,1378.33,1380.9
108105,20061113,1378.8,1387.61,1380.58,1384.42
108105,20061114,1379.07,1394.49,1384.36,1393.22
108105,20061115,1392.13,1401.35,1392.91,1396.57
108105,20061116,1396.53,1403.76,1396.53,1399.76
108105,20061117,1394.55,1401.21,1399.76,1401.2
108105,20061120,1397.85,1404.37,1401.17,1400.5
108105,20061121,1399.99,1403.49,1400.43,1402.81
108105,20061122,1402.26,1407.89,1402.69,1406.09
108105,20061124,1399.25,1405.94,1405.94,1400.95
108105,20061127,1381.44,1400.95,1400.95,1381.9
108105,20061128,1377.83,1387.91,1381.61,1386.72
108105,20061129,1386.11,1401.14,1386.11,1399.48
108105,20061130,1393.83,1406.3,1399.47,1400.63
108105,20061201,1385.93,1402.46,1400.63,1396.71
108105,20061204,1396.67,1411.23,1396.67,1409.12
108105,20061205,1408.78,1415.27,1409.1,1414.76
108105,20061206,1411.05,1415.93,1414.4,1412.9
108105,20061207,1406.8,1418.27,1412.86,1407.29
108105,20061208,1403.67,1414.09,1407.27,1409.84
108105,20061211,1408.56,1415.6,1409.81,1413.04
108105,20061212,1404.75,1413.78,1413,1411.56
108105,20061213,1411.05,1416.64,1411.32,1413.21
108105,20061214,1413.16,1427.23,1413.16,1425.49
108105,20061215,1425.48,1431.63,1425.48,1427.09
108105,20061218,1420.65,1431.81,1427.08,1422.48
108105,20061219,1414.88,1428.3,1422.42,1425.55
108105,20061220,1423.51,1429.05,1425.51,1423.53
108105,20061221,1415.9,1426.4,1423.2,1418.3
108105,20061222,1410.28,1418.82,1418.1,1410.76
108105,20061226,1410.45,1417.91,1410.75,1416.9
108105,20061227,1416.63,1427.72,1416.63,1426.84
108105,20061228,1422.05,1427.26,1426.77,1424.73
108105,20061229,1416.72,1427,1424.71,1418.3
108105,20070103,1407.86,1429.42,1418.03,1416.6
108105,20070104,1408.22,1421.84,1416.6,1418.34
108105,20070105,1405.75,1418.34,1418.34,1409.71
108105,20070108,1403.97,1414.98,1409.26,1412.84
108105,20070109,1405.42,1415.61,1412.84,1412.11
108105,20070110,1404.33,1415.99,1408.7,1414.85
108105,20070111,1414.84,1427.12,1414.84,1423.82
108105,20070112,1422.58,1431.23,1423.82,1430.73
108105,20070116,1428.62,1433.93,1430.73,1431.9
108105,20070117,1428.57,1435.27,1431.77,1430.62
108105,20070118,1424.21,1433.3,1430.59,1426.37
108105,20070119,1425.19,1431.57,1426.35,1430.5
108105,20070122,1420.4,1431.39,1430.47,1422.95
108105,20070123,1421.66,1431.33,1422.95,1427.99
108105,20070124,1427.96,1440.14,1427.96,1440.13
108105,20070125,1422.34,1440.69,1440.12,1423.9
108105,20070126,1416.96,1427.27,1423.9,1422.18
108105,20070129,1418.46,1426.94,1422.03,1420.62
108105,20070130,1420.61,1428.82,1420.61,1428.82
108105,20070131,1424.78,1441.61,1428.65,1438.24
108105,20070201,1437.9,1446.64,1437.9,1445.94
108105,20070202,1444.49,1449.33,1445.94,1448.39
108105,20070205,1443.85,1449.38,1448.33,1446.99
108105,20070206,1443.4,1450.19,1446.98,1448
108105,20070207,1446.44,1452.99,1447.41,1450.02
108105,20070208,1442.81,1450.45,1449.99,1448.31
108105,20070209,1433.44,1452.45,1448.25,1438.06
108105,20070212,1431.44,1439.11,1438,1433.37
108105,20070213,1433.22,1444.41,1433.22,1444.26
108105,20070214,1443.91,1457.65,1443.91,1455.3
108105,20070215,1453.19,1457.97,1455.15,1456.81
108105,20070216,1451.57,1456.77,1456.77,1455.54
108105,20070220,1449.2,1460.53,1455.53,1459.68
108105,20070221,1452.02,1459.6,1459.6,1457.63
108105,20070222,1450.51,1461.57,1457.29,1456.38
108105,20070223,1448.36,1456.22,1456.22,1451.19
108105,20070226,1445.48,1456.95,1451.04,1449.37
108105,20070227,1389.42,1449.25,1449.25,1399.04
108105,20070228,1396.65,1415.89,1398.64,1406.82
108105,20070301,1380.87,1409.46,1406.8,1403.17
108105,20070302,1386.87,1403.4,1403.16,1387.17
108105,20070305,1373.97,1391.86,1387.11,1374.12
108105,20070306,1374.06,1397.9,1374.06,1395.41
108105,20070307,1390.64,1401.16,1395.02,1391.97
108105,20070308,1391.88,1407.93,1391.88,1401.89
108105,20070309,1397.3,1410.15,1401.89,1402.85
108105,20070312,1398.4,1409.34,1402.8,1406.6
108105,20070313,1377.71,1406.23,1406.23,1377.95
108105,20070314,1363.98,1388.09,1377.86,1387.17
108105,20070315,1385.16,1395.73,1387.11,1392.28
108105,20070316,1383.63,1397.51,1392.28,1386.95
108105,20070319,1386.95,1403.2,1386.95,1402.06
108105,20070320,1400.7,1411.53,1402.04,1410.94
108105,20070321,1409.75,1437.77,1410.92,1435.04
108105,20070322,1429.88,1437.66,1435.04,1434.54
108105,20070323,1433.21,1438.89,1434.54,1436.11
108105,20070326,1423.28,1437.65,1436.11,1437.5
108105,20070327,1425.54,1437.49,1437.49,1428.61
108105,20070328,1414.07,1428.35,1428.35,1417.23
108105,20070329,1413.27,1426.24,1417.17,1422.53
108105,20070330,1408.9,1429.22,1422.52,1420.86
108105,20070402,1416.37,1425.49,1420.83,1424.55
108105,20070403,1424.27,1440.57,1424.27,1437.77
108105,20070404,1435.08,1440.16,1437.75,1439.37
108105,20070405,1436.67,1444.88,1438.94,1443.76
108105,20070409,1443.28,1448.1,1443.77,1444.61
108105,20070410,1443.99,1448.73,1444.58,1448.39
108105,20070411,1436.15,1448.39,1448.23,1438.87
108105,20070412,1433.91,1448.02,1438.87,1447.8
108105,20070413,1444.15,1453.11,1447.8,1452.85
108105,20070416,1452.84,1468.62,1452.84,1468.47
108105,20070417,1467.15,1474.35,1468.47,1471.48
108105,20070418,1466.41,1476.57,1471.47,1472.5
108105,20070419,1464.47,1474.23,1472.48,1470.73
108105,20070420,1470.69,1484.74,1470.69,1484.35
108105,20070423,1480.19,1487.32,1484.33,1480.93
108105,20070424,1473.74,1483.82,1480.93,1480.41
108105,20070425,1480.28,1496.59,1480.28,1495.42
108105,20070426,1491.17,1498.02,1495.27,1494.25
108105,20070427,1488.67,1497.32,1494.21,1494.07
108105,20070430,1482.29,1497.16,1494.07,1482.37
108105,20070501,1476.7,1487.27,1482.37,1486.3
108105,20070502,1486.13,1499.1,1486.13,1495.92
108105,20070503,1495.56,1503.34,1495.56,1502.39
108105,20070504,1501.8,1510.34,1502.35,1505.62
108105,20070507,1505.54,1511,1505.57,1509.48
108105,20070508,1500.66,1509.36,1509.36,1507.72
108105,20070509,1503.77,1513.8,1507.32,1512.58
108105,20070510,1491.42,1512.33,1512.33,1491.47
108105,20070511,1491.47,1506.24,1491.47,1505.85
108105,20070514,1498.34,1510.9,1505.76,1503.15
108105,20070515,1500.43,1514.83,1503.11,1501.19
108105,20070516,1500.75,1514.15,1500.75,1514.14
108105,20070517,1509.29,1517.14,1514.01,1512.75
108105,20070518,1512.74,1522.75,1512.74,1522.75
108105,20070521,1522.71,1529.87,1522.75,1525.1
108105,20070522,1522.05,1529.24,1525.1,1524.12
108105,20070523,1521.9,1532.43,1524.09,1522.28
108105,20070524,1505.18,1529.31,1522.1,1507.51
108105,20070525,1507.5,1517.41,1507.5,1515.73
108105,20070529,1512.02,1521.8,1515.55,1518.11
108105,20070530,1510.06,1530.23,1517.6,1530.23
108105,20070531,1528.26,1535.56,1530.19,1530.62
108105,20070601,1530.62,1540.56,1530.62,1536.34
108105,20070604,1532.31,1540.53,1536.28,1539.18
108105,20070605,1525.62,1539.12,1539.12,1530.95
108105,20070606,1514.13,1530.57,1530.57,1517.38
108105,20070607,1490.37,1517.36,1517.36,1490.72
108105,20070608,1487.41,1507.76,1490.71,1507.67
108105,20070611,1503.35,1515.53,1507.64,1509.12
108105,20070612,1492.97,1511.33,1509.12,1493
108105,20070613,1492.65,1515.7,1492.65,1515.67
108105,20070614,1515.58,1526.45,1515.58,1522.97
108105,20070615,1522.97,1538.71,1522.97,1532.91
108105,20070618,1529.31,1535.44,1532.9,1531.05
108105,20070619,1525.67,1535.85,1531.02,1533.7
108105,20070620,1512.36,1537.32,1533.68,1512.84
108105,20070621,1504.75,1522.9,1512.5,1522.19
108105,20070622,1500.74,1522.19,1522.19,1502.56
108105,20070625,1492.68,1514.29,1502.56,1497.74
108105,20070626,1490.54,1506.12,1497.68,1492.89
108105,20070627,1484.18,1506.8,1492.62,1506.34
108105,20070628,1503.41,1514.84,1506.32,1505.71
108105,20070629,1493.61,1517.53,1505.7,1503.35
108105,20070702,1504.66,1519.45,1504.66,1519.43
108105,20070703,1519.12,1526.01,1519.12,1524.87
108105,20070705,1517.72,1526.57,1524.86,1525.4
108105,20070706,1520.47,1532.4,1524.96,1530.44
108105,20070709,1527.53,1534.21,1530.43,1531.85
108105,20070710,1510.06,1531.85,1531.85,1510.12
108105,20070711,1506.64,1519.27,1509.93,1518.76
108105,20070712,1518.74,1547.91,1518.74,1547.7
108105,20070713,1544.85,1555.1,1547.68,1552.5
108105,20070716,1546.69,1555.9,1552.5,1549.52
108105,20070717,1547.91,1555.22,1549.52,1549.37
108105,20070718,1533.68,1549.2,1549.2,1546.17
108105,20070719,1546.13,1555.24,1546.13,1553.08
108105,20070720,1529.47,1553.19,1553.19,1534.1
108105,20070723,1534.06,1547.02,1534.06,1541.57
108105,20070724,1508.74,1541.57,1541.57,1511.04
108105,20070725,1503.91,1524.31,1511.03,1518.09
108105,20070726,1465.95,1518.09,1518.09,1482.66
108105,20070727,1458.95,1487.93,1482.44,1458.95
108105,20070730,1454.24,1477.69,1458.93,1473.91
108105,20070731,1454.22,1488.4,1473.9,1455.27
108105,20070801,1439.64,1467.8,1455.18,1465.81
108105,20070802,1460.73,1476.13,1465.46,1472.2
108105,20070803,1432.81,1473.15,1472.18,1433.06
108105,20070806,1427.36,1467.67,1433.04,1467.67
108105,20070807,1456.9,1488.42,1467.62,1476.71
108105,20070808,1476.22,1503.41,1476.22,1497.49
108105,20070809,1453.09,1497.21,1497.21,1453.09
108105,20070810,1429.74,1462.02,1453.09,1453.64
108105,20070813,1451.54,1466.29,1453.42,1452.92
108105,20070814,1426.2,1456.74,1452.87,1426.54
108105,20070815,1404.36,1440.78,1426.15,1406.7
108105,20070816,1370.6,1415.97,1406.64,1411.27
108105,20070817,1411.26,1450.33,1411.26,1445.94
108105,20070820,1430.54,1451.75,1445.94,1445.55
108105,20070821,1439.76,1455.32,1445.55,1447.12
108105,20070822,1447.03,1464.86,1447.03,1464.07
108105,20070823,1453.88,1472.64,1464.05,1462.5
108105,20070824,1460.54,1479.4,1462.34,1479.37
108105,20070827,1465.98,1479.36,1479.36,1466.79
108105,20070828,1432.01,1466.72,1466.72,1432.36
108105,20070829,1432.01,1463.76,1432.01,1463.76
108105,20070830,1451.25,1468.43,1463.67,1457.64
108105,20070831,1457.61,1481.47,1457.61,1473.99
108105,20070904,1472.15,1496.4,1473.96,1489.42
108105,20070905,1466.34,1488.76,1488.76,1472.29
108105,20070906,1467.41,1481.49,1472.03,1478.55
108105,20070907,1449.07,1478.55,1478.55,1453.55
108105,20070910,1439.29,1462.25,1453.5,1451.7
108105,20070911,1451.69,1472.48,1451.69,1471.49
108105,20070912,1465.75,1479.5,1471.1,1471.56
108105,20070913,1471.47,1489.58,1471.47,1483.95
108105,20070914,1473.18,1485.99,1483.95,1484.25
108105,20070917,1471.82,1484.24,1484.24,1476.65
108105,20070918,1476.63,1519.89,1476.63,1519.78
108105,20070919,1519.75,1538.74,1519.75,1529.03
108105,20070920,1516.42,1529.14,1528.69,1518.75
108105,20070921,1518.75,1530.89,1518.75,1525.75
108105,20070924,1516.15,1530.18,1525.75,1517.73
108105,20070925,1507.13,1518.27,1516.34,1517.21
108105,20070926,1518.62,1529.39,1518.62,1525.42
108105,20070927,1525.81,1532.46,1527.32,1531.38
108105,20070928,1521.99,1533.74,1531.24,1526.75
108105,20071001,1527.25,1549.02,1527.29,1547.04
108105,20071002,1540.37,1548.01,1546.96,1546.63
108105,20071003,1536.34,1545.84,1545.8,1539.59
108105,20071004,1537.63,1544.02,1539.91,1542.84
108105,20071005,1543.84,1561.91,1543.84,1557.59
108105,20071008,1549,1556.51,1556.51,1552.58
108105,20071009,1551.81,1565.27,1553.18,1565.15
108105,20071010,1555.46,1565.36,1564.98,1562.47
108105,20071011,1546.72,1576.09,1564.72,1554.41
108105,20071012,1554.09,1563.03,1555.41,1561.8
108105,20071015,1540.81,1564.74,1562.25,1548.71
108105,20071016,1536.29,1547.81,1547.81,1538.53
108105,20071017,1526.01,1550.66,1544.44,1541.24
108105,20071018,1531.76,1542.79,1539.29,1540.08
108105,20071019,1500.26,1540,1540,1500.63
108105,20071022,1490.4,1508.06,1497.79,1506.33
108105,20071023,1503.61,1520.01,1509.3,1519.59
108105,20071024,1489.56,1517.23,1516.61,1515.88
108105,20071025,1500.46,1523.24,1516.15,1514.4
108105,20071026,1520.18,1535.53,1522.17,1535.28
108105,20071029,1536.43,1544.67,1536.92,1540.98
108105,20071030,1529.55,1539.42,1539.42,1531.02
108105,20071031,1529.4,1552.76,1532.15,1549.38
108105,20071101,1506.66,1545.79,1545.79,1508.44
108105,20071102,1492.53,1513.66,1511.07,1509.65
108105,20071105,1489.95,1510.84,1505.61,1502.17
108105,20071106,1499.07,1520.77,1505.33,1520.27
108105,20071107,1475.04,1515.46,1515.46,1475.62
108105,20071108,1450.31,1482.5,1475.27,1474.77
108105,20071109,1448.51,1474.09,1467.59,1453.7
108105,20071112,1438.53,1464.94,1453.66,1439.18
108105,20071113,1441.35,1481.37,1441.35,1481.05
108105,20071114,1466.47,1492.14,1483.4,1470.58
108105,20071115,1443.49,1472.67,1468.04,1451.15
108105,20071116,1443.99,1462.18,1453.09,1458.74
108105,20071119,1430.42,1456.7,1456.7,1433.27
108105,20071120,1419.28,1452.64,1434.51,1439.7
108105,20071121,1415.64,1436.4,1434.71,1416.77
108105,20071123,1417.62,1440.86,1417.62,1440.7
108105,20071126,1406.1,1446.09,1440.74,1407.22
108105,20071127,1407.43,1429.49,1409.59,1428.23
108105,20071128,1432.95,1471.62,1432.95,1469.02
108105,20071129,1458.36,1473.81,1467.41,1469.72
108105,20071130,1469.72,1488.74,1471.83,1481.14
108105,20071203,1470.08,1481.16,1479.63,1472.42
108105,20071204,1460.66,1471.34,1471.34,1462.79
108105,20071205,1462.06,1485.85,1465.22,1485.01
108105,20071206,1482.19,1508.02,1484.59,1507.34
108105,20071207,1502.71,1510.41,1508.6,1504.66
108105,20071210,1504.96,1518.27,1505.11,1515.96
108105,20071211,1475.99,1523.57,1516.68,1477.65
108105,20071212,1468.23,1511.96,1487.58,1486.59
108105,20071213,1469.21,1489.4,1483.27,1488.41
108105,20071214,1467.87,1488.39,1486.19,1467.95
108105,20071217,1445.46,1467.95,1465.05,1445.9
108105,20071218,1435.65,1460.16,1445.92,1454.98
108105,20071219,1445.49,1464.4,1454.7,1453
108105,20071220,1447.22,1461.53,1456.42,1460.12
108105,20071221,1463.19,1485.4,1463.19,1484.46
108105,20071224,1484.55,1497.63,1484.55,1496.45
108105,20071226,1488.2,1498.85,1495.12,1497.66
108105,20071227,1475.86,1495.05,1495.05,1476.37
108105,20071228,1471.74,1487.9,1479.83,1478.49
108105,20071231,1465.13,1475.83,1475.25,1468.36
108105,20080102,1442.07,1471.77,1467.97,1447.16
108105,20080103,1443.73,1456.8,1447.55,1447.16
108105,20080104,1411.19,1444.01,1444.01,1411.63
108105,20080107,1403.45,1423.87,1414.07,1416.18
108105,20080108,1388.3,1430.28,1415.71,1390.19
108105,20080109,1378.7,1409.19,1390.25,1409.13
108105,20080110,1395.3,1429.07,1406.78,1420.33
108105,20080111,1394.83,1419.91,1419.91,1401.02
108105,20080114,1402.91,1417.89,1402.91,1416.25
108105,20080115,1380.6,1411.88,1411.88,1380.95
108105,20080116,1364.27,1391.99,1377.41,1373.2
108105,20080117,1330.67,1377.72,1374.79,1333.25
108105,20080118,1312.51,1350.28,1333.9,1325.19
108105,20080122,1274.29,1322.09,1312.94,1310.5
108105,20080123,1270.05,1339.09,1310.41,1338.6
108105,20080124,1334.31,1355.15,1340.13,1352.07
108105,20080125,1327.5,1368.56,1357.32,1330.61
108105,20080128,1322.26,1353.97,1330.7,1353.97
108105,20080129,1350.19,1364.93,1355.94,1362.3
108105,20080130,1352.95,1385.86,1362.22,1355.81
108105,20080131,1334.08,1385.62,1351.98,1378.55
108105,20080201,1375.93,1396.02,1378.6,1395.42
108105,20080204,1379.69,1395.38,1395.38,1380.82
108105,20080205,1336.64,1380.28,1380.28,1336.64
108105,20080206,1324.34,1351.96,1339.48,1326.45
108105,20080207,1316.75,1347.16,1324.01,1336.91
108105,20080208,1321.06,1341.22,1336.88,1331.29
108105,20080211,1320.32,1341.4,1331.92,1339.13
108105,20080212,1339.36,1362.1,1340.55,1348.86
108105,20080213,1350.78,1369.23,1353.12,1367.21
108105,20080214,1347.31,1368.16,1367.33,1348.86
108105,20080215,1338.13,1350,1347.52,1349.99
108105,20080219,1345.05,1367.28,1355.86,1348.78
108105,20080220,1336.55,1363.71,1348.39,1360.03
108105,20080221,1339.34,1367.94,1362.21,1342.53
108105,20080222,1327.04,1354.3,1344.22,1353.11
108105,20080225,1346.03,1374.36,1352.75,1371.8
108105,20080226,1363.29,1387.34,1371.76,1381.29
108105,20080227,1372,1388.34,1378.95,1380.02
108105,20080228,1363.16,1378.16,1378.16,1367.68
108105,20080229,1325.42,1364.07,1364.07,1330.63
108105,20080303,1320.04,1335.13,1330.45,1331.34
108105,20080304,1307.39,1331.03,1329.58,1326.75
108105,20080305,1320.22,1344.19,1327.69,1333.7
108105,20080306,1303.42,1332.2,1332.2,1304.34
108105,20080307,1282.43,1313.24,1301.53,1293.37
108105,20080310,1272.66,1295.01,1293.16,1273.37
108105,20080311,1274.4,1320.65,1274.4,1320.65
108105,20080312,1307.86,1333.26,1321.13,1308.77
108105,20080313,1282.11,1321.68,1305.26,1315.48
108105,20080314,1274.86,1321.47,1316.05,1288.14
108105,20080317,1256.98,1287.5,1283.21,1276.6
108105,20080318,1277.16,1330.74,1277.16,1330.74
108105,20080319,1298.42,1341.51,1330.97,1298.42
108105,20080320,1295.22,1330.67,1299.67,1329.51
108105,20080324,1330.29,1359.68,1330.29,1349.88
108105,20080325,1341.21,1357.47,1349.07,1352.99
108105,20080326,1336.41,1352.45,1352.45,1341.13
108105,20080327,1325.66,1345.62,1340.34,1325.76
108105,20080328,1312.95,1334.87,1327.02,1315.22
108105,20080331,1312.81,1328.52,1315.92,1322.7
108105,20080401,1326.41,1370.18,1326.41,1370.18
108105,20080402,1361.55,1377.95,1369.96,1367.53
108105,20080403,1358.68,1375.66,1365.69,1369.31
108105,20080404,1362.83,1380.91,1369.85,1370.4
108105,20080407,1369.02,1386.74,1373.69,1372.54
108105,20080408,1360.62,1370.16,1370.16,1365.54
108105,20080409,1349.97,1368.39,1365.5,1354.49
108105,20080410,1350.11,1367.24,1355.37,1360.55
108105,20080411,1331.21,1357.98,1357.98,1332.83
108105,20080414,1326.16,1335.64,1332.2,1328.32
108105,20080415,1324.35,1337.72,1331.72,1334.43
